combo,strategy,N,stratum,mean,std6,n_pids
math500_Phi-4-mini-instruct,em_random,384,L4,0.5505310457516339,0.004499179371825987,51
math500_Phi-4-mini-instruct,em_random,384,L5,0.11604770531400967,0.0017436692232612344,138
math500_Phi-4-mini-instruct,em_random,384,Lr,0.05882352941176471,7.601177430610146e-18,17
math500_Phi-4-mini-instruct,em_random,384,overall,0.6648532388663968,0.0017848440859004548,494
math500_Phi-4-mini-instruct,em_floor,384,L1,0.9953488372093023,0.0,215
math500_Phi-4-mini-instruct,em_floor,384,L2,0.9500484496124031,0.0007672803447608608,43
math500_Phi-4-mini-instruct,em_floor,384,L3,0.94875,0.004993050726315066,30
math500_Phi-4-mini-instruct,em_floor,384,L4,0.554575163398693,0.0037801290825937753,51
math500_Phi-4-mini-instruct,em_floor,384,L5,0.11553945249597423,0.0009848118659048714,138
math500_Phi-4-mini-instruct,em_floor,384,Lr,0.05882352941176471,7.601177430610146e-18,17
math500_Phi-4-mini-instruct,em_floor,384,overall,0.6650655083220873,0.0018197241792994967,494
math500_Phi-4-mini-instruct,cv_lowfirst,384,L1,0.9917248062015505,0.00034033568090724957,215
math500_Phi-4-mini-instruct,cv_lowfirst,384,L2,0.9331395348837207,0.004358526700928174,43
math500_Phi-4-mini-instruct,cv_lowfirst,384,L3,0.952152777777778,0.004034716245931709,30
math500_Phi-4-mini-instruct,cv_lowfirst,384,L4,0.5703976034858388,0.004871889425802111,51
math500_Phi-4-mini-instruct,cv_lowfirst,384,L5,0.13655243558776167,0.0023486421384232023,138
math500_Phi-4-mini-instruct,cv_lowfirst,384,Lr,0.05870098039215687,0.00030018256651754524,17
math500_Phi-4-mini-instruct,cv_lowfirst,384,overall,0.6697223627980208,0.00258592760710373,494
math500_Phi-4-mini-instruct,cv_highfirst,384,L1,0.9916763565891472,0.00019601446214719445,215
math500_Phi-4-mini-instruct,cv_highfirst,384,L2,0.9362403100775193,0.002344881156938686,43
math500_Phi-4-mini-instruct,cv_highfirst,384,L3,0.9518055555555555,0.0021026878741972174,30
math500_Phi-4-mini-instruct,cv_highfirst,384,L4,0.5712214052287581,0.005067516802881067,51
math500_Phi-4-mini-instruct,cv_highfirst,384,L5,0.13698117954911435,0.0020877014494236333,138
math500_Phi-4-mini-instruct,cv_highfirst,384,Lr,0.05882352941176471,7.601177430610146e-18,17
math500_Phi-4-mini-instruct,cv_highfirst,384,overall,0.6701591318038685,0.0021523324808621486,494
math500_Phi-4-mini-instruct,cv_random,384,L1,0.9917151162790697,0.00041069727935934107,215
math500_Phi-4-mini-instruct,cv_random,384,L2,0.9346414728682171,0.0018331632908670278,43
math500_Phi-4-mini-instruct,cv_random,384,L3,0.9489583333333335,0.0028837427454997126,30
math500_Phi-4-mini-instruct,cv_random,384,L4,0.5744893790849673,0.005499388677244199,51
math500_Phi-4-mini-instruct,cv_random,384,L5,0.13774456521739134,0.001945960079331815,138
math500_Phi-4-mini-instruct,cv_random,384,Lr,0.05870098039215687,0.0003001825665175453,17
math500_Phi-4-mini-instruct,cv_random,384,overall,0.6704103407557355,0.0022481465903360434,494
math500_Phi-4-mini-instruct,cv_floor,384,L1,0.9920251937984497,0.0003775341034647269,215
math500_Phi-4-mini-instruct,cv_floor,384,L2,0.9362403100775194,0.002858116512355198,43
math500_Phi-4-mini-instruct,cv_floor,384,L3,0.9529861111111112,0.004982027885495275,30
math500_Phi-4-mini-instruct,cv_floor,384,L4,0.5709763071895425,0.002657396048623097,51
math500_Phi-4-mini-instruct,cv_floor,384,L5,0.13684883252818034,0.0022219872823542428,138
math500_Phi-4-mini-instruct,cv_floor,384,Lr,0.05882352941176471,7.601177430610146e-18,17
math500_Phi-4-mini-instruct,cv_floor,384,overall,0.6703203722447144,0.0020949181617992826,494
math500_Phi-4-mini-instruct,T1.0,384,L1,0.9628488372093024,6.368866947738879e-05,215
math500_Phi-4-mini-instruct,T1.0,384,L2,0.8588501291989664,0.0035155416240862376,43
math500_Phi-4-mini-instruct,T1.0,384,L3,0.8389583333333333,0.002411632688081298,30
math500_Phi-4-mini-instruct,T1.0,384,L4,0.4768790849673203,0.003827507566816285,51
math500_Phi-4-mini-instruct,T1.0,384,L5,0.15840881642512078,0.0008170604501369763,138
math500_Phi-4-mini-instruct,T1.0,384,Lr,0.05882352941176471,7.601177430610146e-18,17
math500_Phi-4-mini-instruct,T1.0,384,overall,0.6402693432298695,0.0017690875248415436,494
math500_Phi-4-mini-instruct,em_lowfirst,512,L1,0.9953488372093023,0.0,215
math500_Phi-4-mini-instruct,em_lowfirst,512,L2,0.9515019379844961,0.0010941462975422786,43
math500_Phi-4-mini-instruct,em_lowfirst,512,L3,0.9511111111111111,0.004180532484247899,30
math500_Phi-4-mini-instruct,em_lowfirst,512,L4,0.5553649237472768,0.005051812653301396,51
math500_Phi-4-mini-instruct,em_lowfirst,512,L5,0.11542371175523349,0.0013631056539718668,138
math500_Phi-4-mini-instruct,em_lowfirst,512,Lr,0.05882352941176471,7.601177430610146e-18,17
math500_Phi-4-mini-instruct,em_lowfirst,512,overall,0.6653846153846154,0.002078303430304651,494
math500_Phi-4-mini-instruct,em_highfirst,512,L1,0.9953488372093023,0.0,215
math500_Phi-4-mini-instruct,em_highfirst,512,L2,0.951889534883721,0.0007745879415392207,43
math500_Phi-4-mini-instruct,em_highfirst,512,L3,0.9486805555555557,0.0031668494099317845,30
math500_Phi-4-mini-instruct,em_highfirst,512,L4,0.5542483660130718,0.004505183765820056,51
math500_Phi-4-mini-instruct,em_highfirst,512,L5,0.11557467793880838,0.0008335557417506041,138
math500_Phi-4-mini-instruct,em_highfirst,512,Lr,0.05882352941176471,7.601177430610146e-18,17
math500_Phi-4-mini-instruct,em_highfirst,512,overall,0.6651976495726496,0.001717781904219967,494
math500_Phi-4-mini-instruct,em_random,512,L1,0.9953488372093023,0.0,215
math500_Phi-4-mini-instruct,em_random,512,L2,0.9511627906976745,0.001087691100806392,43
math500_Phi-4-mini-instruct,em_random,512,L3,0.9475694444444445,0.00373066000515646,30
math500_Phi-4-mini-instruct,em_random,512,L4,0.5523284313725491,0.0035779277109960106,51
math500_Phi-4-mini-instruct,em_random,512,L5,0.11586654589371981,0.0013884621797775655,138
math500_Phi-4-mini-instruct,em_random,512,Lr,0.05882352941176471,7.601177430610146e-18,17
math500_Phi-4-mini-instruct,em_random,512,overall,0.6649502361673414,0.0016758144277868887,494
math500_Phi-4-mini-instruct,em_floor,512,L1,0.9953488372093023,0.0,215
math500_Phi-4-mini-instruct,em_floor,512,L2,0.9518410852713178,0.000627978749845724,43
math500_Phi-4-mini-instruct,em_floor,512,L3,0.9504166666666666,0.005329425651773199,30
math500_Phi-4-mini-instruct,em_floor,512,L4,0.5524101307189543,0.003795196262888598,51
math500_Phi-4-mini-instruct,em_floor,512,L5,0.11521739130434781,0.0022735326807991106,138
math500_Phi-4-mini-instruct,em_floor,512,Lr,0.05882352941176471,7.601177430610146e-18,17
math500_Phi-4-mini-instruct,em_floor,512,overall,0.665009278002699,0.0021656759112793993,494
math500_Phi-4-mini-instruct,cv_lowfirst,512,L1,0.9915406976744187,0.0003579242784098317,215
math500_Phi-4-mini-instruct,cv_lowfirst,512,L2,0.9356589147286822,0.0030855975442035766,43
math500_Phi-4-mini-instruct,cv_lowfirst,512,L3,0.9552083333333333,0.002966830519819632,30
math500_Phi-4-mini-instruct,cv_lowfirst,512,L4,0.5751702069716775,0.005179146830869883,51
math500_Phi-4-mini-instruct,cv_lowfirst,512,L5,0.1396412037037037,0.0013093709424863522,138
math500_Phi-4-mini-instruct,cv_lowfirst,512,Lr,0.05882352941176471,7.601177430610146e-18,17
math500_Phi-4-mini-instruct,cv_lowfirst,512,overall,0.6714068825910932,0.0021603724931442527,494
math500_Phi-4-mini-instruct,cv_highfirst,512,L1,0.9914244186046511,0.000304886293072755,215
math500_Phi-4-mini-instruct,cv_highfirst,512,L2,0.9348352713178295,0.0022920302659912447,43
math500_Phi-4-mini-instruct,cv_highfirst,512,L3,0.9534722222222222,0.003695592971013923,30
math500_Phi-4-mini-instruct,cv_highfirst,512,L4,0.5707992919389978,0.005662148825180737,51
math500_Phi-4-mini-instruct,cv_highfirst,512,L5,0.13894373993558776,0.0013270625385830043,138
math500_Phi-4-mini-instruct,cv_highfirst,512,Lr,0.05882352941176471,7.601177430610146e-18,17
math500_Phi-4-mini-instruct,cv_highfirst,512,overall,0.6705330634278003,0.002264714149246592,494
math500_Phi-4-mini-instruct,cv_random,512,L1,0.991375968992248,0.00025386857199715426,215
math500_Phi-4-mini-instruct,cv_random,512,L2,0.9361918604651164,0.000837491877377193,43
math500_Phi-4-mini-instruct,cv_random,512,L3,0.9528472222222223,0.0036268354229527606,30
math500_Phi-4-mini-instruct,cv_random,512,L4,0.5730596405228758,0.0045441107432972125,51
math500_Phi-4-mini-instruct,cv_random,512,L5,0.13974788647342995,0.0012468582159049428,138
math500_Phi-4-mini-instruct,cv_random,512,Lr,0.05882352941176471,7.601177430610146e-18,17
math500_Phi-4-mini-instruct,cv_random,512,overall,0.6710501012145749,0.001858492401891664,494
math500_Phi-4-mini-instruct,cv_floor,512,L1,0.991453488372093,0.00013257853780216094,215
math500_Phi-4-mini-instruct,cv_floor,512,L2,0.9345930232558141,0.0027578002850305755,43
math500_Phi-4-mini-instruct,cv_floor,512,L3,0.9525694444444444,0.00507866361103731,30
math500_Phi-4-mini-instruct,cv_floor,512,L4,0.5738834422657951,0.002689344266924983,51
math500_Phi-4-mini-instruct,cv_floor,512,L5,0.1384430354267311,0.0025145022282681453,138
math500_Phi-4-mini-instruct,cv_floor,512,Lr,0.05882352941176471,7.601177430610146e-18,17
math500_Phi-4-mini-instruct,cv_floor,512,overall,0.6706483355825461,0.002179215138642781,494
math500_Phi-4-mini-instruct,T1.0,512,L1,0.9628488372093024,9.728604959701277e-05,215
math500_Phi-4-mini-instruct,T1.0,512,L2,0.8615794573643413,0.0033671609212973805,43
math500_Phi-4-mini-instruct,T1.0,512,L3,0.8380555555555556,0.0009742043287083343,30
math500_Phi-4-mini-instruct,T1.0,512,L4,0.4692265795206972,0.0035685566242263183,51
math500_Phi-4-mini-instruct,T1.0,512,L5,0.15789049919484702,0.0011597766830128214,138
math500_Phi-4-mini-instruct,T1.0,512,Lr,0.05882352941176471,7.601177430610146e-18,17
math500_Phi-4-mini-instruct,T1.0,512,overall,0.6395172627080522,0.0016550236711131015,494
math500_Phi-4-mini-instruct,em_lowfirst,768,L1,0.9953488372093023,0.0,215
math500_Phi-4-mini-instruct,em_lowfirst,768,L2,0.9531492248062016,0.0004657215054533705,43
math500_Phi-4-mini-instruct,em_lowfirst,768,L3,0.9502083333333333,0.0032247954284815817,30
math500_Phi-4-mini-instruct,em_lowfirst,768,L4,0.5502042483660131,0.003411767053563932,51
math500_Phi-4-mini-instruct,em_lowfirst,768,L5,0.11444746376811595,0.0008453567098058013,138
math500_Phi-4-mini-instruct,em_lowfirst,768,Lr,0.05882352941176471,7.601177430610146e-18,17
math500_Phi-4-mini-instruct,em_lowfirst,768,overall,0.6646676788124157,0.0014323985803183018,494
math500_Phi-4-mini-instruct,em_highfirst,768,L1,0.9953488372093023,0.0,215
math500_Phi-4-mini-instruct,em_highfirst,768,L2,0.9530038759689923,0.00030023126714785373,43
math500_Phi-4-mini-instruct,em_highfirst,768,L3,0.9503472222222222,0.001695923762262747,30
math500_Phi-4-mini-instruct,em_highfirst,768,L4,0.5505310457516339,0.0029141596849229,51
math500_Phi-4-mini-instruct,em_highfirst,768,L5,0.11439714170692432,0.0010799587995909317,138
math500_Phi-4-mini-instruct,em_highfirst,768,Lr,0.05882352941176471,7.601177430610146e-18,17
math500_Phi-4-mini-instruct,em_highfirst,768,overall,0.6646831421502475,0.0011768862631708773,494
math500_Phi-4-mini-instruct,em_random,768,L1,0.9953488372093023,0.0,215
math500_Phi-4-mini-instruct,em_random,768,L2,0.9525678294573644,0.0004657215054533705,43
math500_Phi-4-mini-instruct,em_random,768,L3,0.9511805555555556,0.004590272524791048,30
math500_Phi-4-mini-instruct,em_random,768,L4,0.5538398692810458,0.005124053786552571,51
math500_Phi-4-mini-instruct,em_random,768,L5,0.11468900966183575,0.0012464724783530022,138
math500_Phi-4-mini-instruct,em_random,768,Lr,0.05882352941176471,7.601177430610146e-18,17
math500_Phi-4-mini-instruct,em_random,768,overall,0.6651189271255061,0.002107873525880375,494
math500_Phi-4-mini-instruct,em_floor,768,L1,0.9953488372093023,0.0,215
math500_Phi-4-mini-instruct,em_floor,768,L2,0.9527616279069769,0.00024321512399245895,43
math500_Phi-4-mini-instruct,em_floor,768,L3,0.9515972222222221,0.002098555499667646,30
math500_Phi-4-mini-instruct,em_floor,768,L4,0.5552287581699346,0.0016159131130818675,51
math500_Phi-4-mini-instruct,em_floor,768,L5,0.11536332528180356,0.0007076863586261298,138
math500_Phi-4-mini-instruct,em_floor,768,Lr,0.05882352941176471,7.601177430610146e-18,17
math500_Phi-4-mini-instruct,em_floor,768,overall,0.6654928587494378,0.0008258779556013578,494
math500_Phi-4-mini-instruct,cv_lowfirst,768,L1,0.9909302325581394,0.0004592655269332699,215
math500_Phi-4-mini-instruct,cv_lowfirst,768,L2,0.9367248062015504,0.0015672532262911347,43
math500_Phi-4-mini-instruct,cv_lowfirst,768,L3,0.9550694444444444,0.006243978580882411,30
math500_Phi-4-mini-instruct,cv_lowfirst,768,L4,0.5746732026143792,0.004075151605666641,51
math500_Phi-4-mini-instruct,cv_lowfirst,768,L5,0.14091686795491143,0.0019692302738086366,138
math500_Phi-4-mini-instruct,cv_lowfirst,768,Lr,0.05882352941176471,7.601177430610146e-18,17
math500_Phi-4-mini-instruct,cv_lowfirst,768,overall,0.6715305892937471,0.0023390206543929697,494
math500_Phi-4-mini-instruct,cv_highfirst,768,L1,0.9909593023255815,0.0003070956429359375,215
math500_Phi-4-mini-instruct,cv_highfirst,768,L2,0.9343023255813954,0.002600079043604327,43
math500_Phi-4-mini-instruct,cv_highfirst,768,L3,0.954513888888889,0.001943948349412932,30
math500_Phi-4-mini-instruct,cv_highfirst,768,L4,0.5788126361655773,0.0019646385503561715,51
math500_Phi-4-mini-instruct,cv_highfirst,768,L5,0.14013536634460547,0.0016749387945705141,138
math500_Phi-4-mini-instruct,cv_highfirst,768,Lr,0.05882352941176471,7.601177430610146e-18,17
math500_Phi-4-mini-instruct,cv_highfirst,768,overall,0.6715076754385966,0.001428696558022036,494
math500_Phi-4-mini-instruct,cv_random,768,L1,0.9910949612403099,0.0002610890229710722,215
math500_Phi-4-mini-instruct,cv_random,768,L2,0.9368217054263566,0.0015886745373581133,43
math500_Phi-4-mini-instruct,cv_random,768,L3,0.9545833333333333,0.0026614532371119055,30
math500_Phi-4-mini-instruct,cv_random,768,L4,0.5785675381263617,0.0041731228549232065,51
math500_Phi-4-mini-instruct,cv_random,768,L5,0.13964472624798713,0.001953576302714078,138
math500_Phi-4-mini-instruct,cv_random,768,Lr,0.05882352941176471,7.601177430610146e-18,17
math500_Phi-4-mini-instruct,cv_random,768,overall,0.6716278677462887,0.0018824338965247067,494
math500_Phi-4-mini-instruct,cv_floor,768,L1,0.9910755813953488,0.00034835237625454533,215
math500_Phi-4-mini-instruct,cv_floor,768,L2,0.9344476744186045,0.0029113339438498606,43
math500_Phi-4-mini-instruct,cv_floor,768,L3,0.9548611111111112,0.002035563440062356,30
math500_Phi-4-mini-instruct,cv_floor,768,L4,0.5793572984749457,0.0035775234868633734,51
math500_Phi-4-mini-instruct,cv_floor,768,L5,0.1414326690821256,0.001849190938824172,138
math500_Phi-4-mini-instruct,cv_floor,768,Lr,0.05882352941176471,7.601177430610146e-18,17
math500_Phi-4-mini-instruct,cv_floor,768,overall,0.6720106556455241,0.0018217546453970052,494
math500_Phi-4-mini-instruct,T1.0,768,L1,0.9627906976744186,0.0,215
math500_Phi-4-mini-instruct,T1.0,768,L2,0.8673449612403101,0.002551965770756766,43
math500_Phi-4-mini-instruct,T1.0,768,L3,0.842361111111111,0.001308802109932163,30
math500_Phi-4-mini-instruct,T1.0,768,L4,0.47017973856209144,0.004011429588799067,51
math500_Phi-4-mini-instruct,T1.0,768,L5,0.1567783816425121,0.0012699477797527843,138
math500_Phi-4-mini-instruct,T1.0,768,Lr,0.05882352941176471,7.601177430610146e-18,17
math500_Phi-4-mini-instruct,T1.0,768,overall,0.6400430161943319,0.0016681461256943901,494
math500_Phi-4-mini-instruct,em_lowfirst,1024,L1,0.9953488372093023,0.0,215
math500_Phi-4-mini-instruct,em_lowfirst,1024,L2,0.953294573643411,0.00030023126714783936,43
math500_Phi-4-mini-instruct,em_lowfirst,1024,L3,0.951736111111111,0.0025741323601181265,30
math500_Phi-4-mini-instruct,em_lowfirst,1024,L4,0.5502450980392157,0.0029696335746786126,51
math500_Phi-4-mini-instruct,em_lowfirst,1024,L5,0.11395933977455715,0.0008468471806748203,138
math500_Phi-4-mini-instruct,em_lowfirst,1024,Lr,0.05882352941176471,7.601177430610146e-18,17
math500_Phi-4-mini-instruct,em_lowfirst,1024,overall,0.6646409694107063,0.0012332951102576322,494
math500_Phi-4-mini-instruct,em_highfirst,1024,L1,0.9953488372093023,0.0,215
math500_Phi-4-mini-instruct,em_highfirst,1024,L2,0.9531492248062016,0.0003863837604142825,43
math500_Phi-4-mini-instruct,em_highfirst,1024,L3,0.9501388888888888,0.002821872244266735,30
math500_Phi-4-mini-instruct,em_highfirst,1024,L4,0.5495915032679738,0.0039021167899972588,51
math500_Phi-4-mini-instruct,em_highfirst,1024,L5,0.11393417874396135,0.000494192361795665,138
math500_Phi-4-mini-instruct,em_highfirst,1024,Lr,0.05882352941176471,7.601177430610146e-18,17
math500_Phi-4-mini-instruct,em_highfirst,1024,overall,0.6644568151147099,0.0014617691783463454,494
math500_Phi-4-mini-instruct,em_random,1024,L1,0.9953488372093023,0.0,215
math500_Phi-4-mini-instruct,em_random,1024,L2,0.9529554263565893,0.0008307378003625394,43
math500_Phi-4-mini-instruct,em_random,1024,L3,0.9523611111111111,0.004287147026826764,30
math500_Phi-4-mini-instruct,em_random,1024,L4,0.550531045751634,0.004638551892024528,51
math500_Phi-4-mini-instruct,em_random,1024,L5,0.11402475845410627,0.0005595939913300217,138
math500_Phi-4-mini-instruct,em_random,1024,Lr,0.05882352941176471,7.601177430610146e-18,17
math500_Phi-4-mini-instruct,em_random,1024,overall,0.6646971997300944,0.001866822352075618,494
math500_Phi-4-mini-instruct,em_floor,1024,L1,0.9953488372093023,0.0,215
math500_Phi-4-mini-instruct,em_floor,1024,L2,0.9530038759689923,0.00043765851901687495,43
math500_Phi-4-mini-instruct,em_floor,1024,L3,0.9529861111111111,0.003749228315662204,30
math500_Phi-4-mini-instruct,em_floor,1024,L4,0.5532679738562091,0.0024979165995291626,51
math500_Phi-4-mini-instruct,em_floor,1024,L5,0.11428140096618357,0.0008775798127818758,138
math500_Phi-4-mini-instruct,em_floor,1024,Lr,0.05882352941176471,7.601177430610146e-18,17
math500_Phi-4-mini-instruct,em_floor,1024,overall,0.6650936234817814,0.001315153791350601,494
math500_Phi-4-mini-instruct,cv_lowfirst,1024,L1,0.9907558139534883,0.0003390088310956736,215
math500_Phi-4-mini-instruct,cv_lowfirst,1024,L2,0.9353197674418604,0.0010028016459686236,43
math500_Phi-4-mini-instruct,cv_lowfirst,1024,L3,0.9552083333333333,0.003933033180638108,30
math500_Phi-4-mini-instruct,cv_lowfirst,1024,L4,0.5790305010893245,0.0026512245658090595,51
math500_Phi-4-mini-instruct,cv_lowfirst,1024,L5,0.14065770933977453,0.0007405913320535769,138
math500_Phi-4-mini-instruct,cv_lowfirst,1024,Lr,0.05882352941176471,7.601177430610146e-18,17
math500_Phi-4-mini-instruct,cv_lowfirst,1024,overall,0.6717182579847053,0.0013985108331561042,494
math500_Phi-4-mini-instruct,cv_highfirst,1024,L1,0.9905910852713178,0.00020935615156287795,215
math500_Phi-4-mini-instruct,cv_highfirst,1024,L2,0.9350290697674418,0.0034037706162119005,43
math500_Phi-4-mini-instruct,cv_highfirst,1024,L3,0.9550000000000001,0.004479893351905223,30
math500_Phi-4-mini-instruct,cv_highfirst,1024,L4,0.5776211873638345,0.006354844722808619,51
math500_Phi-4-mini-instruct,cv_highfirst,1024,L5,0.1411382850241546,0.0006551306210200776,138
math500_Phi-4-mini-instruct,cv_highfirst,1024,Lr,0.05882352941176471,7.601177430610146e-18,17
math500_Phi-4-mini-instruct,cv_highfirst,1024,overall,0.6715973627980207,0.0025564499726299927,494
math500_Phi-4-mini-instruct,cv_random,1024,L1,0.9906492248062015,0.0003338174778634926,215
math500_Phi-4-mini-instruct,cv_random,1024,L2,0.9361434108527132,0.002945481425110507,43
math500_Phi-4-mini-instruct,cv_random,1024,L3,0.9546527777777777,0.002533342470743778,30
math500_Phi-4-mini-instruct,cv_random,1024,L4,0.5774373638344227,0.000770605743747914,51
math500_Phi-4-mini-instruct,cv_random,1024,L5,0.14173460144927535,0.0012329695741837288,138
math500_Phi-4-mini-instruct,cv_random,1024,Lr,0.05882352941176471,7.601177430610146e-18,17
math500_Phi-4-mini-instruct,cv_random,1024,overall,0.6718461819613136,0.0012959217350799856,494
math500_Phi-4-mini-instruct,cv_floor,1024,L1,0.9909108527131782,9.494146289857478e-05,215
math500_Phi-4-mini-instruct,cv_floor,1024,L2,0.932703488372093,0.001432995063240241,43
math500_Phi-4-mini-instruct,cv_floor,1024,L3,0.9573611111111111,0.0031365527196211772,30
math500_Phi-4-mini-instruct,cv_floor,1024,L4,0.5814133986928104,0.004871295696745719,51
math500_Phi-4-mini-instruct,cv_floor,1024,L5,0.14266052737520127,0.0016893491442065746,138
math500_Phi-4-mini-instruct,cv_floor,1024,Lr,0.05882352941176471,7.601177430610146e-18,17
math500_Phi-4-mini-instruct,cv_floor,1024,overall,0.6724942363922627,0.002006780094267581,494
math500_Phi-4-mini-instruct,T1.0,1024,L1,0.9628100775193799,4.7470731449319114e-05,215
math500_Phi-4-mini-instruct,T1.0,1024,L2,0.868313953488372,0.001581566338225105,43
math500_Phi-4-mini-instruct,T1.0,1024,L3,0.842361111111111,0.002069397836909901,30
math500_Phi-4-mini-instruct,T1.0,1024,L4,0.46609477124183013,0.0034995560034011292,51
math500_Phi-4-mini-instruct,T1.0,1024,L5,0.15665760869565218,0.0005918952627791504,138
math500_Phi-4-mini-instruct,T1.0,1024,Lr,0.05882352941176471,7.601177430610146e-18,17
math500_Phi-4-mini-instruct,T1.0,1024,overall,0.639680330634278,0.0013568340154282118,494
math500_Phi-4-mini-instruct,em_lowfirst,1536,L1,0.9953488372093023,0.0,215
math500_Phi-4-mini-instruct,em_lowfirst,1536,L2,0.953294573643411,0.00030023126714783936,43
math500_Phi-4-mini-instruct,em_lowfirst,1536,L3,0.9524305555555556,0.0022885079240672563,30
math500_Phi-4-mini-instruct,em_lowfirst,1536,L4,0.5499183006535947,0.0018121791677139507,51
math500_Phi-4-mini-instruct,em_lowfirst,1536,L5,0.11317934782608696,0.0011000867573814474,138
math500_Phi-4-mini-instruct,em_lowfirst,1536,Lr,0.05882352941176471,7.601177430610146e-18,17
math500_Phi-4-mini-instruct,em_lowfirst,1536,overall,0.6644315114709852,0.0010015009234708811,494
math500_Phi-4-mini-instruct,em_highfirst,1536,L1,0.9953488372093023,0.0,215
math500_Phi-4-mini-instruct,em_highfirst,1536,L2,0.9531976744186047,0.0004864302479848914,43
math500_Phi-4-mini-instruct,em_highfirst,1536,L3,0.9522916666666666,0.0021690691808033628,30
math500_Phi-4-mini-instruct,em_highfirst,1536,L4,0.5506127450980393,0.0030207774027356314,51
math500_Phi-4-mini-instruct,em_highfirst,1536,L5,0.11316425120772948,0.0005016077211907067,138
math500_Phi-4-mini-instruct,em_highfirst,1536,Lr,0.05882352941176471,7.601177430610146e-18,17
math500_Phi-4-mini-instruct,em_highfirst,1536,overall,0.6644821187584345,0.001148333042968309,494
math500_Phi-4-mini-instruct,em_random,1536,L1,0.9953488372093023,0.0,215
math500_Phi-4-mini-instruct,em_random,1536,L2,0.953294573643411,0.00030023126714783936,43
math500_Phi-4-mini-instruct,em_random,1536,L3,0.9534027777777778,0.0024918849774298556,30
math500_Phi-4-mini-instruct,em_random,1536,L4,0.5509803921568627,0.00202706599295444,51
math500_Phi-4-mini-instruct,em_random,1536,L5,0.11331521739130435,0.000653179578888401,138
math500_Phi-4-mini-instruct,em_random,1536,Lr,0.05882352941176471,7.601177430610146e-18,17
math500_Phi-4-mini-instruct,em_random,1536,overall,0.6646381578947369,0.000963500204675155,494
math500_Phi-4-mini-instruct,em_floor,1536,L1,0.9953488372093023,0.0,215
math500_Phi-4-mini-instruct,em_floor,1536,L2,0.953391472868217,0.00023735365724641426,43
math500_Phi-4-mini-instruct,em_floor,1536,L3,0.9534027777777777,0.00254701168401689,30
math500_Phi-4-mini-instruct,em_floor,1536,L4,0.5490468409586057,0.0030330893814688254,51
math500_Phi-4-mini-instruct,em_floor,1536,L5,0.11322463768115941,0.0011726487197595847,138
math500_Phi-4-mini-instruct,em_floor,1536,Lr,0.05882352941176471,7.601177430610146e-18,17
math500_Phi-4-mini-instruct,em_floor,1536,overall,0.6644216711650922,0.0013163455577381823,494
math500_Phi-4-mini-instruct,cv_lowfirst,1536,L1,0.9904457364341086,0.00022265746692009102,215
math500_Phi-4-mini-instruct,cv_lowfirst,1536,L2,0.9339631782945736,0.002635053224978116,43
math500_Phi-4-mini-instruct,cv_lowfirst,1536,L3,0.9547916666666668,0.0021205017749999057,30
math500_Phi-4-mini-instruct,cv_lowfirst,1536,L4,0.5818355119825708,0.0030053442627397176,51
math500_Phi-4-mini-instruct,cv_lowfirst,1536,L5,0.14298762077294686,0.0015921815866583619,138
math500_Phi-4-mini-instruct,cv_lowfirst,1536,Lr,0.05882352941176471,7.601177430610146e-18,17
math500_Phi-4-mini-instruct,cv_lowfirst,1536,overall,0.6723803699955015,0.0015936349290288025,494
math500_Phi-4-mini-instruct,cv_highfirst,1536,L1,0.9905717054263565,0.00024780449326641314,215
math500_Phi-4-mini-instruct,cv_highfirst,1536,L2,0.9327519379844961,0.0015672532262910727,43
math500_Phi-4-mini-instruct,cv_highfirst,1536,L3,0.9540277777777778,0.0022771001702132205,30
math500_Phi-4-mini-instruct,cv_highfirst,1536,L4,0.5831290849673202,0.0021884142542448757,51
math500_Phi-4-mini-instruct,cv_highfirst,1536,L5,0.14284420289855074,0.0018384681422416761,138
math500_Phi-4-mini-instruct,cv_highfirst,1536,Lr,0.05882352941176471,7.601177430610146e-18,17
math500_Phi-4-mini-instruct,cv_highfirst,1536,overall,0.6723768556005397,0.0014121081517433041,494
math500_Phi-4-mini-instruct,cv_random,1536,L1,0.990562015503876,0.0002256732810544255,215
math500_Phi-4-mini-instruct,cv_random,1536,L2,0.9343992248062016,0.0014082094670220698,43
math500_Phi-4-mini-instruct,cv_random,1536,L3,0.9538194444444444,0.00556786830011339,30
math500_Phi-4-mini-instruct,cv_random,1536,L4,0.5816584967320262,0.005411124788505869,51
math500_Phi-4-mini-instruct,cv_random,1536,L5,0.14282659017713364,0.0015953466480068666,138
math500_Phi-4-mini-instruct,cv_random,1536,Lr,0.05882352941176471,7.601177430610146e-18,17
math500_Phi-4-mini-instruct,cv_random,1536,overall,0.6723466318038687,0.0024106618632452215,494
math500_Phi-4-mini-instruct,cv_floor,1536,L1,0.9905135658914728,0.00017016784045358055,215
math500_Phi-4-mini-instruct,cv_floor,1536,L2,0.9353197674418604,0.001283686172431325,43
math500_Phi-4-mini-instruct,cv_floor,1536,L3,0.9556944444444445,0.0037236730174305937,30
math500_Phi-4-mini-instruct,cv_floor,1536,L4,0.5821214596949892,0.004208401983909933,51
math500_Phi-4-mini-instruct,cv_floor,1536,L5,0.14262026972624797,0.0008224771059403,138
